Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.625 (0.605, 0.605)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.657 (0.645, 0.645)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.01,"0.657 (0.645, 0.645)","0.172 (0.169, 0.169)","0.840 (0.859, 0.859)","0.157 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.657 (0.645, 0.645)","0.220 (0.215, 0.215)","0.803 (0.794, 0.794)","0.206 (0.197, 0.197)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.03,"0.657 (0.645, 0.645)","0.941 (0.937, 0.937)","0.291 (0.237, 0.237)","0.955 (0.951, 0.951)","0.128 (0.122, 0.122)",Logistic Regression w/ rej
0.04,"0.657 (0.645, 0.645)","0.955 (0.950, 0.950)","0.256 (0.204, 0.204)","0.971 (0.966, 0.966)","0.162 (0.131, 0.131)",Logistic Regression w/ rej
0.05,"0.657 (0.645, 0.645)","0.959 (0.953, 0.953)","0.240 (0.184, 0.184)","0.975 (0.971, 0.971)","0.178 (0.131, 0.131)",Logistic Regression w/ rej
0.06,"0.657 (0.645, 0.645)","0.962 (0.957, 0.957)","0.237 (0.184, 0.184)","0.978 (0.974, 0.974)","0.193 (0.143, 0.143)",Logistic Regression w/ rej
0.07,"0.657 (0.645, 0.645)","0.964 (0.959, 0.959)","0.208 (0.170, 0.170)","0.981 (0.976, 0.976)","0.196 (0.149, 0.149)",Logistic Regression w/ rej
0.08,"0.657 (0.645, 0.645)","0.972 (0.968, 0.968)","0.106 (0.080, 0.080)","0.991 (0.989, 0.989)","0.208 (0.179, 0.179)",Logistic Regression w/ rej
0.09,"0.657 (0.645, 0.645)","0.975 (0.971, 0.971)","0.053 (0.034, 0.034)","0.995 (0.993, 0.993)","0.187 (0.139, 0.139)",Logistic Regression w/ rej
0.1,"0.657 (0.645, 0.645)","0.975 (0.972, 0.972)","0.034 (0.028, 0.028)","0.996 (0.994, 0.994)","0.180 (0.125, 0.125)",Logistic Regression w/ rej
0.11,"0.657 (0.645, 0.645)","0.976 (0.973, 0.973)","0.024 (0.000, 0.000)","0.997 (0.997, 0.997)","0.156 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.657 (0.645, 0.645)","0.976 (0.973, 0.973)","0.020 (0.000, 0.000)","0.998 (0.997, 0.997)","0.221 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.657 (0.645, 0.645)","0.977 (0.974, 0.974)","0.020 (0.000, 0.000)","0.998 (0.997, 0.997)","0.234 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.657 (0.645, 0.645)","0.977 (0.974, 0.974)","0.020 (0.000, 0.000)","0.998 (0.997, 0.997)","0.253 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.657 (0.645, 0.645)","0.977 (0.974, 0.974)","0.016 (0.000, 0.000)","0.998 (0.998, 0.998)","0.175 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.657 (0.645, 0.645)","0.977 (0.974, 0.974)","0.016 (0.000, 0.000)","0.998 (0.998, 0.998)","0.175 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.657 (0.645, 0.645)","0.977 (0.975, 0.975)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.242 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.657 (0.645, 0.645)","0.977 (0.975, 0.975)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.242 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.657 (0.645, 0.645)","0.977 (0.975, 0.975)","0.016 (0.000, 0.000)","0.999 (0.998, 0.998)","0.242 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.657 (0.645, 0.645)","0.977 (0.975, 0.975)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.016 (0.000, 0.000)","0.999 (0.999, 0.999)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.657 (0.645, 0.645)","0.977 (0.975, 0.975)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.012 (0.000, 0.000)","0.999 (0.999, 0.999)","0.300 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","1.000 (0.999, 0.999)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","1.000 (0.999, 0.999)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.657 (0.645, 0.645)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","1.000 (0.999, 0.999)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.050 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.657 (0.645, 0.645)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
