Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.646 (0.617, 0.617)","0.975 (0.972, 0.972)","0.014 (0.000, 0.000)","0.997 (0.995, 0.995)","0.072 (0.000, 0.000)",Logistic Regression
1.0,"0.646 (0.617, 0.617)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.646 (0.617, 0.617)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.01,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.02,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.04,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.05,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.06,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.07,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.08,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.09,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.1,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.11,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.12,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.13,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.14,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.15,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.16,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.17,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.18,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.19,"0.662 (0.653, 0.653)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.2,"0.662 (0.653, 0.653)","0.023 (0.021, 0.021)","0.996 (1.000, 1.000)","0.001 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.21,"0.662 (0.653, 0.653)","0.035 (0.033, 0.033)","0.978 (0.965, 0.965)","0.014 (0.013, 0.013)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.22,"0.662 (0.653, 0.653)","0.077 (0.072, 0.072)","0.953 (0.937, 0.937)","0.057 (0.056, 0.056)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.23,"0.662 (0.653, 0.653)","0.128 (0.126, 0.126)","0.931 (0.902, 0.902)","0.110 (0.107, 0.107)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.24,"0.662 (0.653, 0.653)","0.151 (0.149, 0.149)","0.900 (0.894, 0.894)","0.134 (0.133, 0.133)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.25,"0.662 (0.653, 0.653)","0.161 (0.158, 0.158)","0.880 (0.887, 0.887)","0.144 (0.144, 0.144)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.26,"0.662 (0.653, 0.653)","0.164 (0.163, 0.163)","0.876 (0.887, 0.887)","0.148 (0.147, 0.147)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.27,"0.662 (0.653, 0.653)","0.166 (0.165, 0.165)","0.869 (0.887, 0.887)","0.149 (0.148, 0.148)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.28,"0.662 (0.653, 0.653)","0.167 (0.165, 0.165)","0.865 (0.869, 0.869)","0.151 (0.150, 0.150)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.29,"0.662 (0.653, 0.653)","0.168 (0.166, 0.166)","0.865 (0.869, 0.869)","0.153 (0.151, 0.151)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.3,"0.662 (0.653, 0.653)","0.170 (0.168, 0.168)","0.862 (0.866, 0.866)","0.154 (0.152, 0.152)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.31,"0.662 (0.653, 0.653)","0.170 (0.168, 0.168)","0.853 (0.866, 0.866)","0.155 (0.152, 0.152)","0.023 (0.021, 0.021)",Logistic Regression w/ rej
0.32,"0.662 (0.653, 0.653)","0.171 (0.168, 0.168)","0.850 (0.866, 0.866)","0.155 (0.152, 0.152)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.33,"0.662 (0.653, 0.653)","0.171 (0.168, 0.168)","0.850 (0.866, 0.866)","0.155 (0.152, 0.152)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.34,"0.662 (0.653, 0.653)","0.171 (0.168, 0.168)","0.850 (0.866, 0.866)","0.156 (0.152, 0.152)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.35000000000000003,"0.662 (0.653, 0.653)","0.171 (0.168, 0.168)","0.850 (0.866, 0.866)","0.156 (0.152, 0.152)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.36,"0.662 (0.653, 0.653)","0.172 (0.169, 0.169)","0.850 (0.866, 0.866)","0.156 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.37,"0.662 (0.653, 0.653)","0.172 (0.169, 0.169)","0.850 (0.866, 0.866)","0.156 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.38,"0.662 (0.653, 0.653)","0.172 (0.169, 0.169)","0.850 (0.866, 0.866)","0.156 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.39,"0.662 (0.653, 0.653)","0.172 (0.169, 0.169)","0.850 (0.866, 0.866)","0.156 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.4,"0.662 (0.653, 0.653)","0.172 (0.169, 0.169)","0.850 (0.866, 0.866)","0.157 (0.153, 0.153)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.41000000000000003,"0.662 (0.653, 0.653)","0.176 (0.173, 0.173)","0.844 (0.864, 0.864)","0.161 (0.158, 0.158)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.42,"0.662 (0.653, 0.653)","0.196 (0.188, 0.188)","0.840 (0.859, 0.859)","0.181 (0.174, 0.174)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.43,"0.662 (0.653, 0.653)","0.270 (0.255, 0.255)","0.784 (0.770, 0.770)","0.258 (0.245, 0.245)","0.024 (0.023, 0.023)",Logistic Regression w/ rej
0.44,"0.662 (0.653, 0.653)","0.456 (0.437, 0.437)","0.709 (0.690, 0.690)","0.450 (0.431, 0.431)","0.029 (0.026, 0.026)",Logistic Regression w/ rej
0.45,"0.662 (0.653, 0.653)","0.657 (0.634, 0.634)","0.614 (0.602, 0.602)","0.657 (0.633, 0.633)","0.039 (0.036, 0.036)",Logistic Regression w/ rej
0.46,"0.662 (0.653, 0.653)","0.757 (0.736, 0.736)","0.557 (0.569, 0.569)","0.761 (0.738, 0.738)","0.051 (0.047, 0.047)",Logistic Regression w/ rej
0.47000000000000003,"0.662 (0.653, 0.653)","0.806 (0.783, 0.783)","0.519 (0.546, 0.546)","0.811 (0.788, 0.788)","0.060 (0.056, 0.056)",Logistic Regression w/ rej
0.48,"0.662 (0.653, 0.653)","0.836 (0.816, 0.816)","0.476 (0.434, 0.434)","0.844 (0.823, 0.823)","0.065 (0.061, 0.061)",Logistic Regression w/ rej
0.49,"0.662 (0.653, 0.653)","0.856 (0.842, 0.842)","0.431 (0.396, 0.396)","0.865 (0.850, 0.850)","0.069 (0.066, 0.066)",Logistic Regression w/ rej
0.5,"0.662 (0.653, 0.653)","0.869 (0.856, 0.856)","0.410 (0.394, 0.394)","0.878 (0.866, 0.866)","0.073 (0.070, 0.070)",Logistic Regression w/ rej
0.51,"0.662 (0.653, 0.653)","0.880 (0.869, 0.869)","0.404 (0.394, 0.394)","0.890 (0.877, 0.877)","0.079 (0.077, 0.077)",Logistic Regression w/ rej
0.52,"0.662 (0.653, 0.653)","0.888 (0.875, 0.875)","0.401 (0.394, 0.394)","0.899 (0.884, 0.884)","0.085 (0.083, 0.083)",Logistic Regression w/ rej
0.53,"0.662 (0.653, 0.653)","0.895 (0.883, 0.883)","0.386 (0.308, 0.308)","0.905 (0.893, 0.893)","0.087 (0.084, 0.084)",Logistic Regression w/ rej
0.54,"0.662 (0.653, 0.653)","0.900 (0.891, 0.891)","0.370 (0.294, 0.294)","0.911 (0.901, 0.901)","0.089 (0.084, 0.084)",Logistic Regression w/ rej
0.55,"0.662 (0.653, 0.653)","0.905 (0.897, 0.897)","0.352 (0.282, 0.282)","0.917 (0.907, 0.907)","0.091 (0.080, 0.080)",Logistic Regression w/ rej
0.56,"0.662 (0.653, 0.653)","0.910 (0.904, 0.904)","0.348 (0.282, 0.282)","0.922 (0.913, 0.913)","0.095 (0.085, 0.085)",Logistic Regression w/ rej
0.5700000000000001,"0.662 (0.653, 0.653)","0.913 (0.906, 0.906)","0.339 (0.282, 0.282)","0.925 (0.915, 0.915)","0.097 (0.090, 0.090)",Logistic Regression w/ rej
0.58,"0.662 (0.653, 0.653)","0.917 (0.909, 0.909)","0.337 (0.282, 0.282)","0.929 (0.921, 0.921)","0.100 (0.096, 0.096)",Logistic Regression w/ rej
0.59,"0.662 (0.653, 0.653)","0.921 (0.915, 0.915)","0.330 (0.253, 0.253)","0.933 (0.925, 0.925)","0.103 (0.098, 0.098)",Logistic Regression w/ rej
0.6,"0.662 (0.653, 0.653)","0.924 (0.917, 0.917)","0.323 (0.245, 0.245)","0.937 (0.927, 0.927)","0.105 (0.100, 0.100)",Logistic Regression w/ rej
0.61,"0.662 (0.653, 0.653)","0.927 (0.921, 0.921)","0.319 (0.245, 0.245)","0.940 (0.933, 0.933)","0.109 (0.104, 0.104)",Logistic Regression w/ rej
0.62,"0.662 (0.653, 0.653)","0.929 (0.924, 0.924)","0.319 (0.245, 0.245)","0.942 (0.936, 0.936)","0.113 (0.108, 0.108)",Logistic Regression w/ rej
0.63,"0.662 (0.653, 0.653)","0.931 (0.927, 0.927)","0.313 (0.245, 0.245)","0.945 (0.940, 0.940)","0.114 (0.110, 0.110)",Logistic Regression w/ rej
0.64,"0.662 (0.653, 0.653)","0.933 (0.929, 0.929)","0.313 (0.245, 0.245)","0.946 (0.942, 0.942)","0.118 (0.111, 0.111)",Logistic Regression w/ rej
0.65,"0.662 (0.653, 0.653)","0.935 (0.931, 0.931)","0.311 (0.245, 0.245)","0.949 (0.944, 0.944)","0.121 (0.115, 0.115)",Logistic Regression w/ rej
0.66,"0.662 (0.653, 0.653)","0.937 (0.932, 0.932)","0.303 (0.242, 0.242)","0.951 (0.947, 0.947)","0.123 (0.117, 0.117)",Logistic Regression w/ rej
0.67,"0.662 (0.653, 0.653)","0.939 (0.935, 0.935)","0.281 (0.229, 0.229)","0.953 (0.948, 0.948)","0.119 (0.116, 0.116)",Logistic Regression w/ rej
0.68,"0.662 (0.653, 0.653)","0.943 (0.940, 0.940)","0.264 (0.194, 0.194)","0.958 (0.954, 0.954)","0.124 (0.122, 0.122)",Logistic Regression w/ rej
0.6900000000000001,"0.662 (0.653, 0.653)","0.946 (0.943, 0.943)","0.231 (0.184, 0.184)","0.962 (0.959, 0.959)","0.125 (0.114, 0.114)",Logistic Regression w/ rej
0.7000000000000001,"0.662 (0.653, 0.653)","0.949 (0.945, 0.945)","0.203 (0.121, 0.121)","0.965 (0.962, 0.962)","0.118 (0.093, 0.093)",Logistic Regression w/ rej
0.71,"0.662 (0.653, 0.653)","0.950 (0.946, 0.946)","0.176 (0.121, 0.121)","0.967 (0.963, 0.963)","0.110 (0.086, 0.086)",Logistic Regression w/ rej
0.72,"0.662 (0.653, 0.653)","0.952 (0.949, 0.949)","0.149 (0.079, 0.079)","0.969 (0.966, 0.966)","0.095 (0.071, 0.071)",Logistic Regression w/ rej
0.73,"0.662 (0.653, 0.653)","0.954 (0.951, 0.951)","0.145 (0.079, 0.079)","0.971 (0.969, 0.969)","0.100 (0.079, 0.079)",Logistic Regression w/ rej
0.74,"0.662 (0.653, 0.653)","0.955 (0.952, 0.952)","0.136 (0.079, 0.079)","0.973 (0.970, 0.970)","0.098 (0.081, 0.081)",Logistic Regression w/ rej
0.75,"0.662 (0.653, 0.653)","0.956 (0.953, 0.953)","0.129 (0.078, 0.078)","0.974 (0.971, 0.971)","0.098 (0.079, 0.079)",Logistic Regression w/ rej
0.76,"0.662 (0.653, 0.653)","0.957 (0.954, 0.954)","0.114 (0.069, 0.069)","0.976 (0.973, 0.973)","0.094 (0.064, 0.064)",Logistic Regression w/ rej
0.77,"0.662 (0.653, 0.653)","0.958 (0.954, 0.954)","0.108 (0.044, 0.044)","0.977 (0.974, 0.974)","0.093 (0.046, 0.046)",Logistic Regression w/ rej
0.78,"0.662 (0.653, 0.653)","0.959 (0.954, 0.954)","0.096 (0.044, 0.044)","0.978 (0.975, 0.975)","0.088 (0.048, 0.048)",Logistic Regression w/ rej
0.79,"0.662 (0.653, 0.653)","0.960 (0.955, 0.955)","0.096 (0.044, 0.044)","0.979 (0.976, 0.976)","0.092 (0.049, 0.049)",Logistic Regression w/ rej
0.8,"0.662 (0.653, 0.653)","0.961 (0.956, 0.956)","0.096 (0.044, 0.044)","0.980 (0.977, 0.977)","0.096 (0.052, 0.052)",Logistic Regression w/ rej
0.81,"0.662 (0.653, 0.653)","0.962 (0.956, 0.956)","0.089 (0.034, 0.034)","0.981 (0.979, 0.979)","0.092 (0.040, 0.040)",Logistic Regression w/ rej
0.8200000000000001,"0.662 (0.653, 0.653)","0.963 (0.959, 0.959)","0.086 (0.034, 0.034)","0.983 (0.980, 0.980)","0.095 (0.044, 0.044)",Logistic Regression w/ rej
0.8300000000000001,"0.662 (0.653, 0.653)","0.964 (0.958, 0.958)","0.076 (0.034, 0.034)","0.983 (0.980, 0.980)","0.088 (0.046, 0.046)",Logistic Regression w/ rej
0.84,"0.662 (0.653, 0.653)","0.964 (0.959, 0.959)","0.073 (0.034, 0.034)","0.984 (0.981, 0.981)","0.086 (0.048, 0.048)",Logistic Regression w/ rej
0.85,"0.662 (0.653, 0.653)","0.965 (0.960, 0.960)","0.070 (0.034, 0.034)","0.985 (0.982, 0.982)","0.086 (0.050, 0.050)",Logistic Regression w/ rej
0.86,"0.662 (0.653, 0.653)","0.966 (0.961, 0.961)","0.070 (0.034, 0.034)","0.986 (0.983, 0.983)","0.089 (0.053, 0.053)",Logistic Regression w/ rej
0.87,"0.662 (0.653, 0.653)","0.967 (0.963, 0.963)","0.063 (0.009, 0.009)","0.987 (0.984, 0.984)","0.084 (0.013, 0.013)",Logistic Regression w/ rej
0.88,"0.662 (0.653, 0.653)","0.968 (0.964, 0.964)","0.063 (0.009, 0.009)","0.988 (0.985, 0.985)","0.087 (0.013, 0.013)",Logistic Regression w/ rej
0.89,"0.662 (0.653, 0.653)","0.968 (0.963, 0.963)","0.059 (0.009, 0.009)","0.988 (0.985, 0.985)","0.086 (0.013, 0.013)",Logistic Regression w/ rej
0.9,"0.662 (0.653, 0.653)","0.968 (0.964, 0.964)","0.056 (0.009, 0.009)","0.989 (0.986, 0.986)","0.087 (0.013, 0.013)",Logistic Regression w/ rej
0.91,"0.662 (0.653, 0.653)","0.969 (0.964, 0.964)","0.056 (0.009, 0.009)","0.989 (0.986, 0.986)","0.090 (0.013, 0.013)",Logistic Regression w/ rej
0.92,"0.662 (0.653, 0.653)","0.970 (0.965, 0.965)","0.053 (0.009, 0.009)","0.990 (0.987, 0.987)","0.091 (0.014, 0.014)",Logistic Regression w/ rej
0.93,"0.662 (0.653, 0.653)","0.970 (0.965, 0.965)","0.046 (0.000, 0.000)","0.991 (0.988, 0.988)","0.091 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.662 (0.653, 0.653)","0.971 (0.966, 0.966)","0.046 (0.000, 0.000)","0.991 (0.988, 0.988)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.662 (0.653, 0.653)","0.972 (0.966, 0.966)","0.046 (0.000, 0.000)","0.992 (0.989, 0.989)","0.114 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.662 (0.653, 0.653)","0.973 (0.968, 0.968)","0.040 (0.000, 0.000)","0.993 (0.991, 0.991)","0.104 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.662 (0.653, 0.653)","0.973 (0.968, 0.968)","0.034 (0.000, 0.000)","0.994 (0.991, 0.991)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.662 (0.653, 0.653)","0.974 (0.971, 0.971)","0.030 (0.000, 0.000)","0.995 (0.993, 0.993)","0.109 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.662 (0.653, 0.653)","0.975 (0.972, 0.972)","0.030 (0.000, 0.000)","0.996 (0.994, 0.994)","0.131 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.662 (0.653, 0.653)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.662 (0.653, 0.653)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
