Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.628 (0.574, 0.574)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.626 (0.604, 0.604)","0.025 (0.024, 0.024)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.01,"0.626 (0.604, 0.604)","0.025 (0.024, 0.024)","0.997 (1.000, 1.000)","0.000 (0.000, 0.000)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.02,"0.626 (0.604, 0.604)","0.233 (0.227, 0.227)","0.786 (0.767, 0.767)","0.219 (0.215, 0.215)","0.025 (0.020, 0.020)",Logistic Regression w/ rej
0.03,"0.626 (0.604, 0.604)","0.905 (0.901, 0.901)","0.306 (0.256, 0.256)","0.920 (0.921, 0.921)","0.092 (0.083, 0.083)",Logistic Regression w/ rej
0.04,"0.626 (0.604, 0.604)","0.947 (0.943, 0.943)","0.131 (0.093, 0.093)","0.968 (0.963, 0.963)","0.102 (0.075, 0.075)",Logistic Regression w/ rej
0.05,"0.626 (0.604, 0.604)","0.964 (0.961, 0.961)","0.076 (0.050, 0.050)","0.987 (0.983, 0.983)","0.154 (0.065, 0.065)",Logistic Regression w/ rej
0.06,"0.626 (0.604, 0.604)","0.967 (0.964, 0.964)","0.040 (0.025, 0.025)","0.990 (0.986, 0.986)","0.118 (0.042, 0.042)",Logistic Regression w/ rej
0.07,"0.626 (0.604, 0.604)","0.969 (0.966, 0.966)","0.040 (0.025, 0.025)","0.992 (0.990, 0.990)","0.147 (0.050, 0.050)",Logistic Regression w/ rej
0.08,"0.626 (0.604, 0.604)","0.970 (0.968, 0.968)","0.030 (0.023, 0.023)","0.994 (0.991, 0.991)","0.149 (0.059, 0.059)",Logistic Regression w/ rej
0.09,"0.626 (0.604, 0.604)","0.971 (0.969, 0.969)","0.026 (0.000, 0.000)","0.995 (0.993, 0.993)","0.118 (0.000, 0.000)",Logistic Regression w/ rej
0.1,"0.626 (0.604, 0.604)","0.972 (0.970, 0.970)","0.026 (0.000, 0.000)","0.996 (0.995, 0.995)","0.139 (0.000, 0.000)",Logistic Regression w/ rej
0.11,"0.626 (0.604, 0.604)","0.972 (0.971, 0.971)","0.016 (0.000, 0.000)","0.996 (0.996, 0.996)","0.102 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.626 (0.604, 0.604)","0.973 (0.972, 0.972)","0.016 (0.000, 0.000)","0.997 (0.996, 0.996)","0.127 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.626 (0.604, 0.604)","0.973 (0.973, 0.973)","0.013 (0.000, 0.000)","0.998 (0.998, 0.998)","0.115 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.626 (0.604, 0.604)","0.974 (0.972, 0.972)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.133 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.626 (0.604, 0.604)","0.974 (0.972, 0.972)","0.008 (0.000, 0.000)","0.998 (0.998, 0.998)","0.133 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.008 (0.000, 0.000)","0.998 (0.999, 0.999)","0.133 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.003 (0.000, 0.000)","0.999 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.626 (0.604, 0.604)","0.974 (0.973, 0.973)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","0.999 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (0.999, 0.999)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.626 (0.604, 0.604)","0.975 (0.974, 0.974)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
