Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.633 (0.609, 0.609)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.671 (0.649, 0.649)","0.022 (0.020, 0.020)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.020, 0.020)",Logistic Regression w/ rej
0.01,"0.671 (0.649, 0.649)","0.162 (0.160, 0.160)","0.873 (0.835, 0.835)","0.146 (0.145, 0.145)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.02,"0.671 (0.649, 0.649)","0.168 (0.166, 0.166)","0.855 (0.835, 0.835)","0.153 (0.150, 0.150)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.03,"0.671 (0.649, 0.649)","0.941 (0.935, 0.935)","0.300 (0.267, 0.267)","0.955 (0.950, 0.950)","0.131 (0.090, 0.090)",Logistic Regression w/ rej
0.04,"0.671 (0.649, 0.649)","0.955 (0.949, 0.949)","0.250 (0.168, 0.168)","0.971 (0.966, 0.966)","0.164 (0.081, 0.081)",Logistic Regression w/ rej
0.05,"0.671 (0.649, 0.649)","0.959 (0.953, 0.953)","0.236 (0.168, 0.168)","0.975 (0.969, 0.969)","0.180 (0.094, 0.094)",Logistic Regression w/ rej
0.06,"0.671 (0.649, 0.649)","0.962 (0.958, 0.958)","0.233 (0.168, 0.168)","0.978 (0.974, 0.974)","0.193 (0.105, 0.105)",Logistic Regression w/ rej
0.07,"0.671 (0.649, 0.649)","0.962 (0.959, 0.959)","0.222 (0.168, 0.168)","0.979 (0.975, 0.975)","0.191 (0.109, 0.109)",Logistic Regression w/ rej
0.08,"0.671 (0.649, 0.649)","0.967 (0.965, 0.965)","0.174 (0.133, 0.133)","0.985 (0.980, 0.980)","0.208 (0.131, 0.131)",Logistic Regression w/ rej
0.09,"0.671 (0.649, 0.649)","0.974 (0.971, 0.971)","0.068 (0.036, 0.036)","0.995 (0.992, 0.992)","0.234 (0.070, 0.070)",Logistic Regression w/ rej
0.1,"0.671 (0.649, 0.649)","0.975 (0.972, 0.972)","0.049 (0.010, 0.010)","0.996 (0.993, 0.993)","0.217 (0.023, 0.023)",Logistic Regression w/ rej
0.11,"0.671 (0.649, 0.649)","0.976 (0.973, 0.973)","0.031 (0.000, 0.000)","0.997 (0.995, 0.995)","0.181 (0.000, 0.000)",Logistic Regression w/ rej
0.12,"0.671 (0.649, 0.649)","0.976 (0.973, 0.973)","0.021 (0.000, 0.000)","0.997 (0.997, 0.997)","0.150 (0.000, 0.000)",Logistic Regression w/ rej
0.13,"0.671 (0.649, 0.649)","0.976 (0.973, 0.973)","0.021 (0.000, 0.000)","0.998 (0.997, 0.997)","0.154 (0.000, 0.000)",Logistic Regression w/ rej
0.14,"0.671 (0.649, 0.649)","0.977 (0.973, 0.973)","0.021 (0.000, 0.000)","0.998 (0.997, 0.997)","0.187 (0.000, 0.000)",Logistic Regression w/ rej
0.15,"0.671 (0.649, 0.649)","0.977 (0.973, 0.973)","0.017 (0.000, 0.000)","0.998 (0.998, 0.998)","0.192 (0.000, 0.000)",Logistic Regression w/ rej
0.16,"0.671 (0.649, 0.649)","0.977 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.208 (0.000, 0.000)",Logistic Regression w/ rej
0.17,"0.671 (0.649, 0.649)","0.977 (0.973, 0.973)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.225 (0.000, 0.000)",Logistic Regression w/ rej
0.18,"0.671 (0.649, 0.649)","0.977 (0.974, 0.974)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.233 (0.000, 0.000)",Logistic Regression w/ rej
0.19,"0.671 (0.649, 0.649)","0.977 (0.974, 0.974)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.250 (0.000, 0.000)",Logistic Regression w/ rej
0.2,"0.671 (0.649, 0.649)","0.977 (0.975, 0.975)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.21,"0.671 (0.649, 0.649)","0.977 (0.975, 0.975)","0.017 (0.000, 0.000)","0.999 (0.998, 0.998)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.22,"0.671 (0.649, 0.649)","0.977 (0.975, 0.975)","0.017 (0.000, 0.000)","0.999 (0.999, 0.999)","0.283 (0.000, 0.000)",Logistic Regression w/ rej
0.23,"0.671 (0.649, 0.649)","0.977 (0.975, 0.975)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.24,"0.671 (0.649, 0.649)","0.977 (0.975, 0.975)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.25,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.26,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.27,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.013 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.28,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.29,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.006 (0.000, 0.000)","0.999 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.3,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.006 (0.000, 0.000)","1.000 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.31,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.006 (0.000, 0.000)","1.000 (0.999, 0.999)","0.200 (0.000, 0.000)",Logistic Regression w/ rej
0.32,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (0.999, 0.999)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.671 (0.649, 0.649)","0.978 (0.976, 0.976)","0.003 (0.000, 0.000)","1.000 (1.000, 1.000)","0.100 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.671 (0.649, 0.649)","0.978 (0.975, 0.975)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
