Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.0,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.635 (0.619, 0.619)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.678 (0.668, 0.668)","0.022 (0.022, 0.022)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.01,"0.678 (0.668, 0.668)","0.162 (0.160, 0.160)","0.873 (0.864, 0.864)","0.146 (0.143, 0.143)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.02,"0.678 (0.668, 0.668)","0.168 (0.165, 0.165)","0.854 (0.842, 0.842)","0.153 (0.150, 0.150)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.03,"0.678 (0.668, 0.668)","0.941 (0.940, 0.940)","0.313 (0.275, 0.275)","0.955 (0.955, 0.955)","0.138 (0.121, 0.121)",Logistic Regression w/ rej
0.04,"0.678 (0.668, 0.668)","0.955 (0.953, 0.953)","0.267 (0.229, 0.229)","0.971 (0.969, 0.969)","0.174 (0.142, 0.142)",Logistic Regression w/ rej
0.05,"0.678 (0.668, 0.668)","0.959 (0.957, 0.957)","0.252 (0.218, 0.218)","0.975 (0.974, 0.974)","0.190 (0.157, 0.157)",Logistic Regression w/ rej
0.06,"0.678 (0.668, 0.668)","0.962 (0.959, 0.959)","0.249 (0.218, 0.218)","0.978 (0.976, 0.976)","0.206 (0.170, 0.170)",Logistic Regression w/ rej
0.07,"0.678 (0.668, 0.668)","0.962 (0.960, 0.960)","0.238 (0.218, 0.218)","0.979 (0.977, 0.977)","0.204 (0.175, 0.175)",Logistic Regression w/ rej
0.08,"0.678 (0.668, 0.668)","0.967 (0.966, 0.966)","0.187 (0.174, 0.174)","0.985 (0.984, 0.984)","0.223 (0.201, 0.201)",Logistic Regression w/ rej
0.09,"0.678 (0.668, 0.668)","0.974 (0.974, 0.974)","0.074 (0.061, 0.061)","0.995 (0.994, 0.994)","0.239 (0.192, 0.192)",Logistic Regression w/ rej
0.1,"0.678 (0.668, 0.668)","0.975 (0.974, 0.974)","0.052 (0.045, 0.045)","0.996 (0.995, 0.995)","0.217 (0.183, 0.183)",Logistic Regression w/ rej
0.11,"0.678 (0.668, 0.668)","0.975 (0.975, 0.975)","0.030 (0.028, 0.028)","0.997 (0.997, 0.997)","0.181 (0.171, 0.171)",Logistic Regression w/ rej
0.12,"0.678 (0.668, 0.668)","0.976 (0.976, 0.976)","0.022 (0.016, 0.016)","0.997 (0.997, 0.997)","0.160 (0.115, 0.115)",Logistic Regression w/ rej
0.13,"0.678 (0.668, 0.668)","0.976 (0.976, 0.976)","0.022 (0.016, 0.016)","0.998 (0.998, 0.998)","0.167 (0.125, 0.125)",Logistic Regression w/ rej
0.14,"0.678 (0.668, 0.668)","0.976 (0.976, 0.976)","0.022 (0.016, 0.016)","0.998 (0.998, 0.998)","0.182 (0.136, 0.136)",Logistic Regression w/ rej
0.15,"0.678 (0.668, 0.668)","0.977 (0.976, 0.976)","0.018 (0.011, 0.011)","0.998 (0.998, 0.998)","0.174 (0.111, 0.111)",Logistic Regression w/ rej
0.16,"0.678 (0.668, 0.668)","0.977 (0.976, 0.976)","0.018 (0.011, 0.011)","0.999 (0.998, 0.998)","0.185 (0.111, 0.111)",Logistic Regression w/ rej
0.17,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.206 (0.143, 0.143)",Logistic Regression w/ rej
0.18,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.220 (0.143, 0.143)",Logistic Regression w/ rej
0.19,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.236 (0.167, 0.167)",Logistic Regression w/ rej
0.2,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.258 (0.188, 0.188)",Logistic Regression w/ rej
0.21,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.258 (0.188, 0.188)",Logistic Regression w/ rej
0.22,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.018 (0.011, 0.011)","0.999 (0.999, 0.999)","0.292 (0.188, 0.188)",Logistic Regression w/ rej
0.23,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.014 (0.011, 0.011)","0.999 (0.999, 0.999)","0.278 (0.167, 0.167)",Logistic Regression w/ rej
0.24,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.014 (0.011, 0.011)","0.999 (0.999, 0.999)","0.278 (0.167, 0.167)",Logistic Regression w/ rej
0.25,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.014 (0.011, 0.011)","0.999 (0.999, 0.999)","0.300 (0.200, 0.200)",Logistic Regression w/ rej
0.26,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.014 (0.011, 0.011)","0.999 (0.999, 0.999)","0.300 (0.200, 0.200)",Logistic Regression w/ rej
0.27,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.014 (0.011, 0.011)","0.999 (0.999, 0.999)","0.300 (0.200, 0.200)",Logistic Regression w/ rej
0.28,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.007 (0.005, 0.005)","0.999 (0.999, 0.999)","0.222 (0.167, 0.167)",Logistic Regression w/ rej
0.29,"0.678 (0.668, 0.668)","0.977 (0.977, 0.977)","0.007 (0.005, 0.005)","0.999 (0.999, 0.999)","0.222 (0.167, 0.167)",Logistic Regression w/ rej
0.3,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.007 (0.005, 0.005)","1.000 (0.999, 0.999)","0.278 (0.167, 0.167)",Logistic Regression w/ rej
0.31,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.007 (0.005, 0.005)","1.000 (0.999, 0.999)","0.444 (0.167, 0.167)",Logistic Regression w/ rej
0.32,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression w/ rej
0.33,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression w/ rej
0.34,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (0.999, 0.999)","0.111 (0.000, 0.000)",Logistic Regression w/ rej
0.35000000000000003,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.36,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.37,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.38,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.39,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.4,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.41000000000000003,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.42,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.43,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.167 (0.000, 0.000)",Logistic Regression w/ rej
0.44,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.45,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.46,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.47000000000000003,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.48,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.49,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.5,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.51,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.52,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.53,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.54,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.004 (0.000, 0.000)","1.000 (1.000, 1.000)","0.333 (0.000, 0.000)",Logistic Regression w/ rej
0.55,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.56,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.5700000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.58,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.59,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.61,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.62,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.63,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.64,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.65,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.66,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.67,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.68,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.6900000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.7000000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.71,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.72,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.73,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.74,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.75,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.76,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.77,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.78,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.79,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.81,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8200000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.8300000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.84,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.85,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.86,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.87,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.88,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.89,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.91,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.92,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.93,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9400000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.9500000000000001,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.96,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.97,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.98,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
0.99,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.0,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.678 (0.668, 0.668)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
