Threshold,AUC,Accuracy,Sensitivity,Specificity,PPV (Precision),Source
0.99,"0.639 (0.612, 0.612)","0.974 (0.974, 0.974)","0.034 (0.027, 0.027)","0.995 (0.994, 0.994)","0.129 (0.125, 0.125)",Logistic Regression
1.0,"0.639 (0.612, 0.612)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
1.01,"0.639 (0.612, 0.612)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression
0.0,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.01,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.02,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.03,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.04,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.05,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.06,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.07,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.08,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.09,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.1,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.11,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.12,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.13,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.14,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.15,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.16,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.17,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.18,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.19,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.2,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.21,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.22,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","0.996 (0.995, 0.995)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.23,"0.671 (0.654, 0.654)","0.022 (0.021, 0.021)","0.996 (0.995, 0.995)","0.000 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.24,"0.671 (0.654, 0.654)","0.022 (0.022, 0.022)","0.996 (0.995, 0.995)","0.001 (0.000, 0.000)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.25,"0.671 (0.654, 0.654)","0.023 (0.022, 0.022)","0.996 (0.995, 0.995)","0.001 (0.001, 0.001)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.26,"0.671 (0.654, 0.654)","0.023 (0.023, 0.023)","0.996 (0.995, 0.995)","0.001 (0.001, 0.001)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.27,"0.671 (0.654, 0.654)","0.024 (0.023, 0.023)","0.996 (0.995, 0.995)","0.002 (0.002, 0.002)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.28,"0.671 (0.654, 0.654)","0.024 (0.023, 0.023)","0.996 (0.995, 0.995)","0.002 (0.002, 0.002)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.29,"0.671 (0.654, 0.654)","0.025 (0.024, 0.024)","0.996 (0.995, 0.995)","0.003 (0.002, 0.002)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.3,"0.671 (0.654, 0.654)","0.025 (0.025, 0.025)","0.996 (0.995, 0.995)","0.004 (0.003, 0.003)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.31,"0.671 (0.654, 0.654)","0.027 (0.026, 0.026)","0.996 (0.995, 0.995)","0.005 (0.004, 0.004)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.32,"0.671 (0.654, 0.654)","0.028 (0.027, 0.027)","0.996 (0.995, 0.995)","0.006 (0.006, 0.006)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.33,"0.671 (0.654, 0.654)","0.028 (0.028, 0.028)","0.996 (0.995, 0.995)","0.007 (0.007, 0.007)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.34,"0.671 (0.654, 0.654)","0.029 (0.029, 0.029)","0.993 (0.989, 0.989)","0.008 (0.007, 0.007)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.35000000000000003,"0.671 (0.654, 0.654)","0.030 (0.030, 0.030)","0.993 (0.989, 0.989)","0.009 (0.008, 0.008)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.36,"0.671 (0.654, 0.654)","0.032 (0.031, 0.031)","0.993 (0.989, 0.989)","0.010 (0.010, 0.010)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.37,"0.671 (0.654, 0.654)","0.033 (0.033, 0.033)","0.989 (0.989, 0.989)","0.011 (0.010, 0.010)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.38,"0.671 (0.654, 0.654)","0.034 (0.034, 0.034)","0.989 (0.989, 0.989)","0.013 (0.012, 0.012)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.39,"0.671 (0.654, 0.654)","0.036 (0.036, 0.036)","0.989 (0.989, 0.989)","0.014 (0.013, 0.013)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.4,"0.671 (0.654, 0.654)","0.037 (0.037, 0.037)","0.989 (0.989, 0.989)","0.015 (0.014, 0.014)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.41000000000000003,"0.671 (0.654, 0.654)","0.038 (0.038, 0.038)","0.985 (0.983, 0.983)","0.017 (0.016, 0.016)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.42,"0.671 (0.654, 0.654)","0.041 (0.040, 0.040)","0.985 (0.983, 0.983)","0.020 (0.019, 0.019)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.43,"0.671 (0.654, 0.654)","0.043 (0.043, 0.043)","0.985 (0.983, 0.983)","0.022 (0.021, 0.021)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.44,"0.671 (0.654, 0.654)","0.045 (0.045, 0.045)","0.981 (0.977, 0.977)","0.024 (0.023, 0.023)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.45,"0.671 (0.654, 0.654)","0.048 (0.047, 0.047)","0.974 (0.972, 0.972)","0.027 (0.027, 0.027)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.46,"0.671 (0.654, 0.654)","0.050 (0.049, 0.049)","0.963 (0.956, 0.956)","0.029 (0.029, 0.029)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.47000000000000003,"0.671 (0.654, 0.654)","0.053 (0.052, 0.052)","0.963 (0.956, 0.956)","0.032 (0.032, 0.032)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.48,"0.671 (0.654, 0.654)","0.056 (0.055, 0.055)","0.956 (0.951, 0.951)","0.035 (0.035, 0.035)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.49,"0.671 (0.654, 0.654)","0.059 (0.059, 0.059)","0.956 (0.951, 0.951)","0.039 (0.038, 0.038)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.5,"0.671 (0.654, 0.654)","0.063 (0.062, 0.062)","0.956 (0.951, 0.951)","0.043 (0.042, 0.042)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.51,"0.671 (0.654, 0.654)","0.067 (0.066, 0.066)","0.949 (0.945, 0.945)","0.047 (0.046, 0.046)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.52,"0.671 (0.654, 0.654)","0.071 (0.070, 0.070)","0.945 (0.939, 0.939)","0.051 (0.050, 0.050)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.53,"0.671 (0.654, 0.654)","0.075 (0.075, 0.075)","0.945 (0.939, 0.939)","0.056 (0.054, 0.054)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.54,"0.671 (0.654, 0.654)","0.081 (0.080, 0.080)","0.941 (0.933, 0.933)","0.062 (0.060, 0.060)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.55,"0.671 (0.654, 0.654)","0.086 (0.085, 0.085)","0.937 (0.933, 0.933)","0.067 (0.065, 0.065)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.56,"0.671 (0.654, 0.654)","0.092 (0.091, 0.091)","0.929 (0.921, 0.921)","0.073 (0.071, 0.071)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.5700000000000001,"0.671 (0.654, 0.654)","0.098 (0.096, 0.096)","0.929 (0.921, 0.921)","0.079 (0.076, 0.076)","0.022 (0.021, 0.021)",Logistic Regression w/ rej
0.58,"0.671 (0.654, 0.654)","0.105 (0.103, 0.103)","0.929 (0.921, 0.921)","0.086 (0.084, 0.084)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.59,"0.671 (0.654, 0.654)","0.113 (0.111, 0.111)","0.929 (0.921, 0.921)","0.094 (0.092, 0.092)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.6,"0.671 (0.654, 0.654)","0.119 (0.117, 0.117)","0.922 (0.914, 0.914)","0.101 (0.098, 0.098)","0.022 (0.022, 0.022)",Logistic Regression w/ rej
0.61,"0.671 (0.654, 0.654)","0.127 (0.125, 0.125)","0.918 (0.909, 0.909)","0.109 (0.107, 0.107)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.62,"0.671 (0.654, 0.654)","0.136 (0.134, 0.134)","0.911 (0.899, 0.899)","0.118 (0.116, 0.116)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.63,"0.671 (0.654, 0.654)","0.143 (0.142, 0.142)","0.904 (0.894, 0.894)","0.126 (0.124, 0.124)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.64,"0.671 (0.654, 0.654)","0.151 (0.149, 0.149)","0.897 (0.888, 0.888)","0.134 (0.132, 0.132)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.65,"0.671 (0.654, 0.654)","0.160 (0.159, 0.159)","0.889 (0.882, 0.882)","0.144 (0.143, 0.143)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.66,"0.671 (0.654, 0.654)","0.170 (0.170, 0.170)","0.882 (0.881, 0.881)","0.155 (0.153, 0.153)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.67,"0.671 (0.654, 0.654)","0.180 (0.179, 0.179)","0.882 (0.881, 0.881)","0.164 (0.163, 0.163)","0.023 (0.022, 0.022)",Logistic Regression w/ rej
0.68,"0.671 (0.654, 0.654)","0.190 (0.188, 0.188)","0.878 (0.875, 0.875)","0.175 (0.172, 0.172)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.6900000000000001,"0.671 (0.654, 0.654)","0.202 (0.200, 0.200)","0.867 (0.863, 0.863)","0.187 (0.184, 0.184)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.7000000000000001,"0.671 (0.654, 0.654)","0.213 (0.210, 0.210)","0.856 (0.852, 0.852)","0.199 (0.195, 0.195)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.71,"0.671 (0.654, 0.654)","0.225 (0.222, 0.222)","0.838 (0.830, 0.830)","0.211 (0.207, 0.207)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.72,"0.671 (0.654, 0.654)","0.239 (0.235, 0.235)","0.830 (0.818, 0.818)","0.226 (0.221, 0.221)","0.023 (0.023, 0.023)",Logistic Regression w/ rej
0.73,"0.671 (0.654, 0.654)","0.255 (0.253, 0.253)","0.826 (0.812, 0.812)","0.242 (0.239, 0.239)","0.024 (0.023, 0.023)",Logistic Regression w/ rej
0.74,"0.671 (0.654, 0.654)","0.271 (0.267, 0.267)","0.816 (0.807, 0.807)","0.259 (0.254, 0.254)","0.024 (0.023, 0.023)",Logistic Regression w/ rej
0.75,"0.671 (0.654, 0.654)","0.288 (0.285, 0.285)","0.805 (0.795, 0.795)","0.276 (0.273, 0.273)","0.024 (0.024, 0.024)",Logistic Regression w/ rej
0.76,"0.671 (0.654, 0.654)","0.307 (0.303, 0.303)","0.805 (0.795, 0.795)","0.296 (0.291, 0.291)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.77,"0.671 (0.654, 0.654)","0.329 (0.324, 0.324)","0.771 (0.755, 0.755)","0.319 (0.313, 0.313)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.78,"0.671 (0.654, 0.654)","0.359 (0.353, 0.353)","0.756 (0.738, 0.738)","0.350 (0.343, 0.343)","0.025 (0.024, 0.024)",Logistic Regression w/ rej
0.79,"0.671 (0.654, 0.654)","0.391 (0.386, 0.386)","0.734 (0.715, 0.715)","0.384 (0.377, 0.377)","0.026 (0.025, 0.025)",Logistic Regression w/ rej
0.8,"0.671 (0.654, 0.654)","0.434 (0.429, 0.429)","0.715 (0.687, 0.687)","0.427 (0.422, 0.422)","0.027 (0.026, 0.026)",Logistic Regression w/ rej
0.81,"0.671 (0.654, 0.654)","0.479 (0.476, 0.476)","0.689 (0.664, 0.664)","0.474 (0.471, 0.471)","0.029 (0.027, 0.027)",Logistic Regression w/ rej
0.8200000000000001,"0.671 (0.654, 0.654)","0.532 (0.530, 0.530)","0.675 (0.653, 0.653)","0.529 (0.527, 0.527)","0.031 (0.030, 0.030)",Logistic Regression w/ rej
0.8300000000000001,"0.671 (0.654, 0.654)","0.591 (0.590, 0.590)","0.649 (0.630, 0.630)","0.590 (0.588, 0.588)","0.034 (0.032, 0.032)",Logistic Regression w/ rej
0.84,"0.671 (0.654, 0.654)","0.654 (0.653, 0.653)","0.605 (0.585, 0.585)","0.655 (0.653, 0.653)","0.038 (0.036, 0.036)",Logistic Regression w/ rej
0.85,"0.671 (0.654, 0.654)","0.722 (0.716, 0.716)","0.575 (0.550, 0.550)","0.725 (0.720, 0.720)","0.045 (0.041, 0.041)",Logistic Regression w/ rej
0.86,"0.671 (0.654, 0.654)","0.785 (0.782, 0.782)","0.539 (0.511, 0.511)","0.791 (0.788, 0.788)","0.055 (0.050, 0.050)",Logistic Regression w/ rej
0.87,"0.671 (0.654, 0.654)","0.844 (0.841, 0.841)","0.490 (0.449, 0.449)","0.852 (0.848, 0.848)","0.069 (0.061, 0.061)",Logistic Regression w/ rej
0.88,"0.671 (0.654, 0.654)","0.887 (0.882, 0.882)","0.421 (0.398, 0.398)","0.897 (0.892, 0.892)","0.085 (0.079, 0.079)",Logistic Regression w/ rej
0.89,"0.671 (0.654, 0.654)","0.910 (0.905, 0.905)","0.375 (0.365, 0.365)","0.921 (0.917, 0.917)","0.098 (0.092, 0.092)",Logistic Regression w/ rej
0.9,"0.671 (0.654, 0.654)","0.920 (0.917, 0.917)","0.335 (0.322, 0.322)","0.933 (0.929, 0.929)","0.101 (0.095, 0.095)",Logistic Regression w/ rej
0.91,"0.671 (0.654, 0.654)","0.930 (0.928, 0.928)","0.309 (0.297, 0.297)","0.944 (0.941, 0.941)","0.111 (0.100, 0.100)",Logistic Regression w/ rej
0.92,"0.671 (0.654, 0.654)","0.938 (0.937, 0.937)","0.280 (0.269, 0.269)","0.953 (0.951, 0.951)","0.118 (0.107, 0.107)",Logistic Regression w/ rej
0.93,"0.671 (0.654, 0.654)","0.945 (0.944, 0.944)","0.251 (0.238, 0.238)","0.961 (0.959, 0.959)","0.125 (0.115, 0.115)",Logistic Regression w/ rej
0.9400000000000001,"0.671 (0.654, 0.654)","0.951 (0.949, 0.949)","0.199 (0.190, 0.190)","0.968 (0.965, 0.965)","0.123 (0.109, 0.109)",Logistic Regression w/ rej
0.9500000000000001,"0.671 (0.654, 0.654)","0.956 (0.954, 0.954)","0.151 (0.143, 0.143)","0.974 (0.972, 0.972)","0.116 (0.103, 0.103)",Logistic Regression w/ rej
0.96,"0.671 (0.654, 0.654)","0.961 (0.960, 0.960)","0.119 (0.100, 0.100)","0.980 (0.979, 0.979)","0.115 (0.107, 0.107)",Logistic Regression w/ rej
0.97,"0.671 (0.654, 0.654)","0.965 (0.964, 0.964)","0.089 (0.079, 0.079)","0.984 (0.983, 0.983)","0.112 (0.107, 0.107)",Logistic Regression w/ rej
0.98,"0.671 (0.654, 0.654)","0.968 (0.967, 0.967)","0.072 (0.053, 0.053)","0.988 (0.988, 0.988)","0.117 (0.096, 0.096)",Logistic Regression w/ rej
0.99,"0.671 (0.654, 0.654)","0.971 (0.970, 0.970)","0.048 (0.043, 0.043)","0.992 (0.991, 0.991)","0.111 (0.105, 0.105)",Logistic Regression w/ rej
1.0,"0.671 (0.654, 0.654)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
1.01,"0.671 (0.654, 0.654)","0.978 (0.977, 0.977)","0.000 (0.000, 0.000)","1.000 (1.000, 1.000)","0.000 (0.000, 0.000)",Logistic Regression w/ rej
